id,all__level,all__shape,all__raw,all__quantile,all__acf,all__spectrum
DCLP3/47,0.2604417670682731,0.33343373493975903,0.13007028112449798,0.278890562248996,0.4506777108433735,0.28559236947791167
DCLP3/48,0.24400100401606425,0.33360943775100405,0.10933734939759036,0.23762550200803212,0.4652359437751004,0.3196536144578313
DCLP3/5,0.13546686746987951,0.27936746987951805,0.06967871485943776,0.1289909638554217,0.23498995983935742,0.19859437751004014
DCLP3/51,0.3301455823293173,0.5187751004016065,0.43207831325301205,0.3085341365461847,0.3098142570281125,0.23832831325301204
DCLP3/54,0.2773343373493976,0.3797690763052209,0.20065261044176708,0.2137048192771084,0.3770582329317269,0.38255522088353416
DCLP3/55,0.3472640562248996,0.37238955823293174,0.252008032128514,0.320105421686747,0.45138052208835344,0.3821536144578313
DCLP3/56,0.3845883534136546,0.26217369477911645,0.2970381526104418,0.3546937751004016,0.4767821285140562,0.34711345381526104
DCLP3/57,0.27738453815261044,0.5715612449799197,0.2609437751004016,0.2619979919678715,0.43197791164658633,0.3674196787148594
DCLP3/58,0.3236696787148594,0.42535140562248996,0.2337098393574297,0.26147088353413656,0.40750502008032125,0.2627761044176707
DCLP3/59,0.28770080321285135,0.4061495983935743,0.3692520080321285,0.2854417670682731,0.46488453815261044,0.3107680722891566
DCLP3/6,0.3965863453815261,0.30823293172690763,0.3130522088353414,0.3300200803212851,0.36157128514056225,0.33187751004016064
DCLP3/60,0.2137048192771084,0.37374497991967875,0.11518574297188754,0.20637550200803212,0.43734939759036146,0.3178714859437751
DCLP3/63,0.3299698795180723,0.45650100401606425,0.20115461847389557,0.2831576305220883,0.3902861445783133,0.21869979919678714
DCLP3/64,0.2516566265060241,0.412324297188755,0.15195783132530122,0.18207831325301205,0.2901104417670683,0.31438253012048195
DCLP3/65,0.3229668674698795,0.3181475903614458,0.18561746987951808,0.21917670682730922,0.47816265060240964,0.34312248995983935
DCLP3/66,0.3277861445783133,0.4647841365461848,0.2975401606425703,0.23235441767068274,0.28288152610441764,0.27339357429718875
DCLP3/67,0.46370481927710844,0.29615963855421684,0.2987700803212851,0.28714859437751006,0.4134287148594378,0.45850903614457833
DCLP3/68,0.2573293172690763,0.3878012048192771,0.15434236947791163,0.24284638554216867,0.3662901606425703,0.38930722891566266
DCLP3/69,0.3549949799196787,0.3595883534136546,0.263504016064257,0.3065010040160642,0.46049196787148594,0.34194277108433735
DCLP3/7,0.3470130522088353,0.286495983935743,0.3065261044176707,0.2843122489959839,0.4063002008032129,0.25188253012048195
DCLP3/71,0.2886044176706827,0.4867218875502008,0.3665160642570281,0.3304467871485944,0.33278112449799196,0.26144578313253014
DCLP3/72,0.3565261044176707,0.3053965863453815,0.19944779116465866,0.2884287148594378,0.2833584337349398,0.2279367469879518
DCLP3/74,0.31977911646586343,0.24987449799196787,0.25619979919678715,0.24585843373493974,0.4771084337349398,0.35190763052208834
DCLP3/77,0.38318273092369476,0.281074297188755,0.27093373493975903,0.367394578313253,0.3895582329317269,0.4157128514056225
DCLP3/78,0.42271586345381523,0.561144578313253,0.5366465863453815,0.37452309236947795,0.407781124497992,0.2601154618473896
DCLP3/79,0.14108935742971887,0.12791164658634538,0.07369477911646587,0.13657128514056224,0.294929718875502,0.26410642570281123
